SOUTH,LOCATION,18620923-809-155007703.txt
WALES,LOCATION,18620923-809-155007703.txt
Sydney,LOCATION,18620923-809-155007703.txt
M'Kinlay,PERSON,18620923-809-155007703.txt
Rockhampton,LOCATION,18620923-809-155007703.txt
Adams,PERSON,18620923-809-155007703.txt
Melbourne,LOCATION,18620923-809-155007703.txt
Adelaide,LOCATION,18620923-809-155007703.txt
South,LOCATION,18620923-809-155007703.txt
Australia,LOCATION,18620923-809-155007703.txt
Burke,PERSON,18620923-809-155007703.txt
Gulf,LOCATION,18620923-809-155007703.txt
Victoria,PERSON,18620923-809-155007703.txt
Albert,PERSON,18620923-809-155007703.txt
Victoria,LOCATION,18620923-809-155007703.txt
Port,LOCATION,18620923-809-155007703.txt
Denison,LOCATION,18620923-809-155007703.txt
Harvey,LOCATION,18620923-809-155007703.txt
Somers,PERSON,18620923-809-155007703.txt
Port,LOCATION,18620923-809-155007703.txt
Denison,LOCATION,18620923-809-155007703.txt
Ben,PERSON,18620923-809-155007703.txt
Bolt,PERSON,18620923-809-155007703.txt
Pioneer,LOCATION,18620923-809-155007703.txt
Bowen,PERSON,18620923-809-155007703.txt
Rockingham,LOCATION,18620923-809-155007703.txt
Bay,LOCATION,18620923-809-155007703.txt
Mudgee,LOCATION,18620923-809-155007703.txt
Northam,PERSON,18620923-809-155007703.txt
Aurelia,PERSON,18620923-809-155007703.txt
Manilla,LOCATION,18620923-809-155007703.txt
Middleton,PERSON,18620923-809-155007703.txt
Sydney,LOCATION,18620923-809-155007703.txt
Sydney,LOCATION,18620923-809-155007703.txt
Jeannie,PERSON,18620923-809-155007703.txt
Dove,PERSON,18620923-809-155007703.txt
Port,LOCATION,18620923-809-155007703.txt
Curtis,LOCATION,18620923-809-155007703.txt
Stornaway,LOCATION,18620923-809-155007703.txt
Nowcastle,LOCATION,18620923-809-155007703.txt
