PEGGY,PERSON,18940630-464-115546933.txt
Moya,PERSON,18940630-464-115546933.txt
Maudie,PERSON,18940630-464-115546933.txt
MacOajthy,PERSON,18940630-464-115546933.txt
Pedley,PERSON,18940630-464-115546933.txt
Pedloy,PERSON,18940630-464-115546933.txt
Mies,PERSON,18940630-464-115546933.txt
Pedley,PERSON,18940630-464-115546933.txt
Gladstone,PERSON,18940630-464-115546933.txt
Elien,PERSON,18940630-464-115546933.txt
Terry,PERSON,18940630-464-115546933.txt
MacCartby,PERSON,18940630-464-115546933.txt
MicCarthy,PERSON,18940630-464-115546933.txt
Sydney,LOCATION,18940630-464-115546933.txt
Marie,PERSON,18940630-464-115546933.txt
Mies,PERSON,18940630-464-115546933.txt
Si\,PERSON,18940630-464-115546933.txt
Glair,PERSON,18940630-464-115546933.txt
Sydney,LOCATION,18940630-464-115546933.txt
Waterloo,LOCATION,18940630-464-115546933.txt
E.,PERSON,18940630-464-115546933.txt
T.,PERSON,18940630-464-115546933.txt
Walab,PERSON,18940630-464-115546933.txt
Town,LOCATION,18940630-464-115546933.txt
Hall,LOCATION,18940630-464-115546933.txt
L.,PERSON,18940630-464-115546933.txt
B1,PERSON,18940630-464-115546933.txt
Heydou,PERSON,18940630-464-115546933.txt
Hoylp,PERSON,18940630-464-115546933.txt
M.P.,LOCATION,18940630-464-115546933.txt
W.,PERSON,18940630-464-115546933.txt
E.,PERSON,18940630-464-115546933.txt
Bharpe,PERSON,18940630-464-115546933.txt
M.P.,LOCATION,18940630-464-115546933.txt
Sharpp,PERSON,18940630-464-115546933.txt
Alexondna,LOCATION,18940630-464-115546933.txt
Allen,PERSON,18940630-464-115546933.txt
Eedfera,LOCATION,18940630-464-115546933.txt
Davis,PERSON,18940630-464-115546933.txt
Aldermen,PERSON,18940630-464-115546933.txt
Garfeon,PERSON,18940630-464-115546933.txt
Lamom,PERSON,18940630-464-115546933.txt
Anderson,PERSON,18940630-464-115546933.txt
Greenwood,PERSON,18940630-464-115546933.txt
Collier,PERSON,18940630-464-115546933.txt
Collier,PERSON,18940630-464-115546933.txt
Mra,LOCATION,18940630-464-115546933.txt
Anderson,PERSON,18940630-464-115546933.txt
Rose,PERSON,18940630-464-115546933.txt
Berrs,PERSON,18940630-464-115546933.txt
Andrew,PERSON,18940630-464-115546933.txt
Andrews,PERSON,18940630-464-115546933.txt
Greenwood,PERSON,18940630-464-115546933.txt
Abbott,PERSON,18940630-464-115546933.txt
W.,PERSON,18940630-464-115546933.txt
F.,PERSON,18940630-464-115546933.txt
Marony,PERSON,18940630-464-115546933.txt
AuBtral,ORGANIZATION,18940630-464-115546933.txt
Gallery,ORGANIZATION,18940630-464-115546933.txt
Australia,LOCATION,18940630-464-115546933.txt
Mcconv,PERSON,18940630-464-115546933.txt
Marony,PERSON,18940630-464-115546933.txt
Boldrewood,PERSON,18940630-464-115546933.txt
Keightley,PERSON,18940630-464-115546933.txt
Tracy,PERSON,18940630-464-115546933.txt
Paddington,LOCATION,18940630-464-115546933.txt
Town,LOCATION,18940630-464-115546933.txt
Hall,LOCATION,18940630-464-115546933.txt
St.,PERSON,18940630-464-115546933.txt
Charles,PERSON,18940630-464-115546933.txt
Tempa,LOCATION,18940630-464-115546933.txt
Maguire,PERSON,18940630-464-115546933.txt
Mother,PERSON,18940630-464-115546933.txt
Gartrudo,PERSON,18940630-464-115546933.txt
Lady,PERSON,18940630-464-115546933.txt
Duff,PERSON,18940630-464-115546933.txt
Europe,LOCATION,18940630-464-115546933.txt
J.,PERSON,18940630-464-115546933.txt
T.,PERSON,18940630-464-115546933.txt
Toobej,PERSON,18940630-464-115546933.txt
Town,LOCATION,18940630-464-115546933.txt
Hall,LOCATION,18940630-464-115546933.txt
Prendergasfc,PERSON,18940630-464-115546933.txt
Alfred,PERSON,18940630-464-115546933.txt
Ccpe,PERSON,18940630-464-115546933.txt
Lady,PERSON,18940630-464-115546933.txt
Windeyer,PERSON,18940630-464-115546933.txt
Greenahlco,PERSON,18940630-464-115546933.txt
J.,PERSON,18940630-464-115546933.txt
T.,PERSON,18940630-464-115546933.txt
Toohoy,PERSON,18940630-464-115546933.txt
Doyle,PERSON,18940630-464-115546933.txt
W.,PERSON,18940630-464-115546933.txt
F.,PERSON,18940630-464-115546933.txt
BKennau,PERSON,18940630-464-115546933.txt
Hiaa,PERSON,18940630-464-115546933.txt
Jennings,PERSON,18940630-464-115546933.txt
Maggie,PERSON,18940630-464-115546933.txt
Dimond,PERSON,18940630-464-115546933.txt
