Victoria,LOCATION,18810121-232-249277067.txt
Burnt,LOCATION,18810121-232-249277067.txt
Bridge,LOCATION,18810121-232-249277067.txt
Messrs,PERSON,18810121-232-249277067.txt
Kells,PERSON,18810121-232-249277067.txt
Murphy,PERSON,18810121-232-249277067.txt
Murphy,PERSON,18810121-232-249277067.txt
Burnt,LOCATION,18810121-232-249277067.txt
Bridge,LOCATION,18810121-232-249277067.txt
Karmbool,LOCATION,18810121-232-249277067.txt
Miller,PERSON,18810121-232-249277067.txt
Messrs,PERSON,18810121-232-249277067.txt
Steinfeld,PERSON,18810121-232-249277067.txt
Fitzgerald,PERSON,18810121-232-249277067.txt
Melbourne,LOCATION,18810121-232-249277067.txt
Ballarat,ORGANIZATION,18810121-232-249277067.txt
Fire,ORGANIZATION,18810121-232-249277067.txt
Brigade,ORGANIZATION,18810121-232-249277067.txt
Creswick,LOCATION,18810121-232-249277067.txt
Victorian,ORGANIZATION,18810121-232-249277067.txt
Miners,ORGANIZATION,18810121-232-249277067.txt
',ORGANIZATION,18810121-232-249277067.txt
Association,ORGANIZATION,18810121-232-249277067.txt
Longfalin,ORGANIZATION,18810121-232-249277067.txt
Company,ORGANIZATION,18810121-232-249277067.txt
Kingston,LOCATION,18810121-232-249277067.txt
T.,PERSON,18810121-232-249277067.txt
H.,PERSON,18810121-232-249277067.txt
Thompson,PERSON,18810121-232-249277067.txt
Ballarat,ORGANIZATION,18810121-232-249277067.txt
Company,ORGANIZATION,18810121-232-249277067.txt
Loughlin,ORGANIZATION,18810121-232-249277067.txt
Company,ORGANIZATION,18810121-232-249277067.txt
J.,PERSON,18810121-232-249277067.txt
Dibdin,PERSON,18810121-232-249277067.txt
D.,PERSON,18810121-232-249277067.txt
Ktzpatrick,PERSON,18810121-232-249277067.txt
Scarsdale,LOCATION,18810121-232-249277067.txt
Ballarat,PERSON,18810121-232-249277067.txt
Bhonld,PERSON,18810121-232-249277067.txt
Patterson,PERSON,18810121-232-249277067.txt
Fincham,PERSON,18810121-232-249277067.txt
U.U.,LOCATION,18810121-232-249277067.txt
