George,LOCATION,18751112-985-187718251 (4 of 5).txt
W. Byrne,PERSON,18751112-985-187718251 (4 of 5).txt
Woolli Creek,LOCATION,18751112-985-187718251 (4 of 5).txt
Cook 's River,LOCATION,18751112-985-187718251 (4 of 5).txt
James Fowler,PERSON,18751112-985-187718251 (4 of 5).txt
Edward Bradridge,PERSON,18751112-985-187718251 (4 of 5).txt
Liverpool,LOCATION,18751112-985-187718251 (4 of 5).txt
London,LOCATION,18751112-985-187718251 (4 of 5).txt
Globe Office,ORGANIZATION,18751112-985-187718251 (4 of 5).txt
Towrang,LOCATION,18751112-985-187718251 (4 of 5).txt
George Brabham,PERSON,18751112-985-187718251 (4 of 5).txt
Jane Brabham,PERSON,18751112-985-187718251 (4 of 5).txt
