Scottish Union,ORGANIZATION,18901020-508-113747518 (1 of 1).txt
National Office,ORGANIZATION,18901020-508-113747518 (1 of 1).txt
New Zealand Office,LOCATION,18901020-508-113747518 (1 of 1).txt
Percy Challice,PERSON,18901020-508-113747518 (1 of 1).txt
Challice,PERSON,18901020-508-113747518 (1 of 1).txt
Mercantile Mutual,ORGANIZATION,18901020-508-113747518 (1 of 1).txt
Waverley Heights,LOCATION,18901020-508-113747518 (1 of 1).txt
W. M'Quade,PERSON,18901020-508-113747518 (1 of 1).txt
T. W. Richards,PERSON,18901020-508-113747518 (1 of 1).txt
Frederick Eose,PERSON,18901020-508-113747518 (1 of 1).txt
