Russell,PERSON,18800117-52-70940197 (1 of 1).txt
Hay,LOCATION,18800117-52-70940197 (1 of 1).txt
Nornndera,LOCATION,18800117-52-70940197 (1 of 1).txt
South Wagga,LOCATION,18800117-52-70940197 (1 of 1).txt
M. H. Devlin,PERSON,18800117-52-70940197 (1 of 1).txt
Oakhill Station,ORGANIZATION,18800117-52-70940197 (1 of 1).txt
North Wagga,PERSON,18800117-52-70940197 (1 of 1).txt
Devlin,PERSON,18800117-52-70940197 (1 of 1).txt
Hames,PERSON,18800117-52-70940197 (1 of 1).txt
Emily O'Brien,PERSON,18800117-52-70940197 (1 of 1).txt
