Crs,PERSON,18740115-185-201609355.txt
Scott,PERSON,18740115-185-201609355.txt
Russell,PERSON,18740115-185-201609355.txt
Josephs,PERSON,18740115-185-201609355.txt
Lewis,PERSON,18740115-185-201609355.txt
Dodds,PERSON,18740115-185-201609355.txt
Doane,PERSON,18740115-185-201609355.txt
Eastwood,PERSON,18740115-185-201609355.txt
M'Dowall,PERSON,18740115-185-201609355.txt
Ivey,PERSON,18740115-185-201609355.txt
Williams,PERSON,18740115-185-201609355.txt
Brophy,PERSON,18740115-185-201609355.txt
Claxton,PERSON,18740115-185-201609355.txt
Local,ORGANIZATION,18740115-185-201609355.txt
Board,ORGANIZATION,18740115-185-201609355.txt
of,ORGANIZATION,18740115-185-201609355.txt
Health,ORGANIZATION,18740115-185-201609355.txt
Town,ORGANIZATION,18740115-185-201609355.txt
Council,ORGANIZATION,18740115-185-201609355.txt
Ballarat,ORGANIZATION,18740115-185-201609355.txt
Fish,ORGANIZATION,18740115-185-201609355.txt
Acclimatisation,ORGANIZATION,18740115-185-201609355.txt
Society,ORGANIZATION,18740115-185-201609355.txt
Dugald,PERSON,18740115-185-201609355.txt
Cameron,PERSON,18740115-185-201609355.txt
Bungaree,PERSON,18740115-185-201609355.txt
Patrick,PERSON,18740115-185-201609355.txt
Lenane,PERSON,18740115-185-201609355.txt
Adamson,PERSON,18740115-185-201609355.txt
Bungaree,PERSON,18740115-185-201609355.txt
Clark,PERSON,18740115-185-201609355.txt
John,PERSON,18740115-185-201609355.txt
Mungovan,PERSON,18740115-185-201609355.txt
Leigh,PERSON,18740115-185-201609355.txt
Greek,PERSON,18740115-185-201609355.txt
Leigh,PERSON,18740115-185-201609355.txt
Greek,PERSON,18740115-185-201609355.txt
Crs,PERSON,18740115-185-201609355.txt
Scott,PERSON,18740115-185-201609355.txt
Lewis,PERSON,18740115-185-201609355.txt
Brophy,PERSON,18740115-185-201609355.txt
Everingham,LOCATION,18740115-185-201609355.txt
Ivey,PERSON,18740115-185-201609355.txt
R.,PERSON,18740115-185-201609355.txt
