GRASSHOPPERS,ORGANIZATION,18980120-961-197529225.txt
Melbourne,LOCATION,18980120-961-197529225.txt
Providence,LOCATION,18980120-961-197529225.txt
Milton,PERSON,18980120-961-197529225.txt
Paris,LOCATION,18980120-961-197529225.txt
Australia,LOCATION,18980120-961-197529225.txt
London,LOCATION,18980120-961-197529225.txt
Morris,PERSON,18980120-961-197529225.txt
Tucker,PERSON,18980120-961-197529225.txt
Thomas,PERSON,18980120-961-197529225.txt
Davis,PERSON,18980120-961-197529225.txt
Ireland,LOCATION,18980120-961-197529225.txt
Ireland,LOCATION,18980120-961-197529225.txt
